필드명,필드길이,필드띄어쓰기,필드특수문자,필드특수문자수
방문자수,4,0,No,0
1일평균,4,0,No,0
개인(평일),6,0,Yes,2
단체(평일),6,0,Yes,2
합계(평일),6,0,Yes,2
1일평균(평일),8,0,Yes,2
개인(공휴일),7,0,Yes,2
단체(공휴일),7,0,Yes,2
합계(공휴일),7,0,Yes,2
1일평균(공휴일),9,0,Yes,2
도서관명,4,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
도서관유형,5,0,No,0
휴관일,3,0,No,0
운영시작시각,6,0,No,0
운영종료시각,6,0,No,0
열람좌석수,5,0,No,0
자료수(도서),7,0,Yes,2
자료수(연속간행물),10,0,Yes,2
 자료수(비도서),8,0,Yes,2
대출가능권수,6,0,No,0
대출가능일수,6,0,No,0
소재지도로명주소,8,0,No,0
운영기관명,5,0,No,0
도서관전화번호,7,0,No,0
부지면적,4,0,No,0
건물면적,4,0,No,0
홈페이지주소,6,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
노선번호,4,0,No,0
노선명,3,0,No,0
기점명,3,0,No,0
종점명,3,0,No,0
정거장구성,5,0,No,0
노선연장,4,0,No,0
개통일자,4,0,No,0
운영기관명,5,0,No,0
운영기관전화번호,8,0,No,0
데이터기준일자,7,0,No,0
아파트명,4,0,No,0
위치,2,0,No,0
세대수,3,0,No,0
승인일자,4,0,No,0
사용검사,4,0,No,0
관리사무소전화,7,0,No,0
연번,2,0,No,0
동명,2,0,No,0
경로당명,4,0,No,0
소재지,3,0,No,0
회원수,3,0,No,0
등록연도,4,0,No,0
구분,2,0,No,0
지정번호,4,0,No,0
지정명칭,4,0,No,0
소재지주소,5,0,No,0
지정별,3,0,No,0
지정일자 ,4,0,No,0
비고,2,0,No,0
연번,2,0,No,0
읍면동,3,0,No,0
시 설 명(건물명),10,2,Yes,2
시설구분,4,0,No,0
위        치,10,8,No,0
규모,2,0,No,0
수용인원,4,0,No,0
방호등급,4,0,No,0
연번,2,0,No,0
상호,2,0,No,0
업종,2,0,No,0
분야,2,0,No,0
주소,2,0,No,0
전화번호,4,0,No,0
팩스번호,4,0,No,0
비고,2,0,No,0
구분,2,0,No,0
업소명,3,0,No,0
주 소,3,1,No,0
전화번호,4,0,No,0
비고,2,0,No,0
음식점명,4,0,No,0
소재지,3,0,No,0
전화번호,4,0,No,0
주메뉴,3,0,No,0
지역구분,4,0,No,0
의뢰지역,4,0,No,0
먹는물검사,5,0,No,0
미생물,3,0,No,0
생활환경,4,0,No,0
축산물검사,5,0,No,0
환경조사,4,0,No,0
식품분석,4,0,No,0
약품화학,4,0,No,0
폐기물분석,5,0,No,0
총계,2,0,No,0
지역구분,4,0,No,0
의뢰지역,4,0,No,0
먹는물검사,5,0,No,0
미생물,3,0,No,0
생활환경,4,0,No,0
축산물검사,5,0,No,0
식품분석,4,0,No,0
약품화학,4,0,No,0
질병조사,4,0,No,0
폐기물분석,5,0,No,0
총계,2,0,No,0
대상월,3,0,No,0
미생물과,4,0,No,0
수질과,3,0,No,0
식품과,3,0,No,0
약품과,3,0,No,0
축산물검사과(도축검사포함),14,0,Yes,2
폐기물과,4,0,No,0
환경과,3,0,No,0
대상월,3,0,No,0
농산물검사소,6,0,No,0
미생물과,4,0,No,0
수질과,3,0,No,0
식품과,3,0,No,0
약품과,3,0,No,0
축산물검사과(도축검사포함),14,0,Yes,2
페기물과,4,0,No,0
대상월,3,0,No,0
대기과,3,0,No,0
미생물과,4,0,No,0
수질과,3,0,No,0
식품과,3,0,No,0
약품과,3,0,No,0
축산물검사과(도축검사포함),14,0,Yes,2
폐기물과,4,0,No,0
환경과,3,0,No,0
  구    분,6,4,No,0
총계,2,0,No,0
1월,2,0,No,0
2월,2,0,No,0
3월,2,0,No,0
4월,2,0,No,0
5월,2,0,No,0
6월,2,0,No,0
7월,2,0,No,0
8월,2,0,No,0
9월,2,0,No,0
10월,3,0,No,0
11월,3,0,No,0
12월,3,0,No,0
  구    분,6,4,No,0
총계,2,0,No,0
1월,2,0,No,0
2월,2,0,No,0
3월,2,0,No,0
4월,2,0,No,0
5월,2,0,No,0
6월,2,0,No,0
7월,2,0,No,0
8월,2,0,No,0
9월,2,0,No,0
10월,3,0,No,0
11월,3,0,No,0
12월,3,0,No,0
  구    분,6,4,No,0
총계,2,0,No,0
1월,2,0,No,0
2월,2,0,No,0
3월,2,0,No,0
4월,2,0,No,0
5월,2,0,No,0
6월,2,0,No,0
7월,2,0,No,0
8월,2,0,No,0
9월,2,0,No,0
10월,3,0,No,0
11월,3,0,No,0
12월,3,0,No,0
  구    분,6,4,No,0
1월,2,0,No,0
2월,2,0,No,0
3월,2,0,No,0
4월,2,0,No,0
5월,2,0,No,0
6월,2,0,No,0
7월,2,0,No,0
8월,2,0,No,0
  구    분,6,4,No,0
1월,2,0,No,0
2월,2,0,No,0
3월,2,0,No,0
4월,2,0,No,0
5월,2,0,No,0
6월,2,0,No,0
7월,2,0,No,0
8월,2,0,No,0
9월,2,0,No,0
구분,2,0,No,0
무균성수막염,6,0,No,0
수족구병,4,0,No,0
기타(수포성구협염 등),12,1,Yes,2
구분,2,0,No,0
무균성수막염,6,0,No,0
수족구병,4,0,No,0
기타(수포성구협염 등),12,1,Yes,2
검사시기,4,0,No,0
구분,2,0,No,0
무균성수막염,6,0,No,0
수족구병,4,0,No,0
기타(수포성구협염 등),12,1,Yes,2
취득일자,4,0,No,0
장비명,3,0,No,0
취득금액,4,0,No,0
제조국,3,0,No,0
설치장소,4,0,No,0
용       도,9,7,No,0
진료과별,4,0,No,0
부속부서,4,0,No,0
보유장비,4,0,No,0
내   용,5,3,No,0
상병코드,4,0,No,0
상    병    명,11,8,No,0
국비,2,0,No,0
사비,2,0,No,0
연번,2,0,No,0
관서명,3,0,No,0
차량명,3,0,No,0
자동차 등록번호,8,1,No,0
차명,2,0,No,0
차종,2,0,No,0
탑승정원(명),7,0,Yes,2
에어백 설치여부,8,1,No,0
CCTV메모리(GB),11,0,Yes,2
연동여부,4,0,No,0
블랙박스메모리(GB),11,0,Yes,2
연동여부,4,0,No,0
구동형태,4,0,No,0
연식,2,0,No,0
최초등록일(형식 : 0000-00-00),22,2,Yes,5
제작연월일(형식 : 0000-00-00),22,2,Yes,5
도색여부,4,0,No,0
비고,2,0,No,0
번호,2,0,No,0
구분,2,0,No,0
기종명,3,0,No,0
모델명,3,0,No,0
수량,2,0,No,0
단가(원),5,0,Yes,2
사용료(원)(1일 기준),13,1,Yes,4
단지명,3,0,No,0
단지위치,4,0,No,0
행정동,3,0,No,0
전용면적(㎡),7,0,Yes,3
세대수,3,0,No,0
동수,2,0,No,0
층수,2,0,No,0
사용검사,4,0,No,0
전화번호,4,0,No,0
연번,2,0,No,0
관리번호구분,6,0,No,0
관리일련번호,6,0,No,0
미술품구분,5,0,No,0
미술작품명,5,0,No,0
작가명,3,0,No,0
구분,2,0,No,0
이전공공기관,6,0,No,0
이전인원(명),7,0,Yes,2
부지면적(㎡),7,0,Yes,3
건축연면적,5,0,No,0
이전현황,4,0,No,0
홈페이지,4,0,No,0
비고,2,0,No,0
연번,2,0,No,0
어린이집명,5,0,No,0
우편번호,4,0,No,0
주    소,6,4,No,0
어린이집유형,6,0,No,0
정원,2,0,No,0
장소명,3,0,No,0
강좌명,3,0,No,0
강좌시작일,5,0,No,0
강좌종료일,5,0,No,0
시간,2,0,No,0
요일,2,0,No,0
정원,2,0,No,0
수강료,3,0,No,0
접수시작일,5,0,No,0
접수종료일,5,0,No,0
대상,2,0,No,0
문의전화,4,0,No,0
순번,2,0,No,0
시군명,3,0,No,0
교량명,3,0,No,0
도로유형,4,0,No,0
노선명,3,0,No,0
총길이,3,0,No,0
총폭,2,0,No,0
면적,2,0,No,0
유효폭,3,0,No,0
높이,2,0,No,0
경간수,3,0,No,0
최대경간,4,0,No,0
상부구조,4,0,No,0
하부구조,4,0,No,0
설계하중,4,0,No,0
교통량,3,0,No,0
준공년도,4,0,No,0
TM_X,4,0,Yes,1
TM_Y,4,0,Yes,1
자료출처,4,0,No,0
공개여부,4,0,No,0
작성일,3,0,No,0
갱신주기,4,0,No,0
시군별,3,0,No,0
교량구분,4,0,No,0
상세구분,4,0,No,0
2011,4,0,No,0
2012,4,0,No,0
2013,4,0,No,0
군구별(1),6,0,Yes,2
합계_교량수 (개소),11,1,Yes,3
합계_연장 (m),9,1,Yes,3
고속국도_교량수 (개소),13,1,Yes,3
고속국도_연장 (m),11,1,Yes,3
일반국도_교량수 (개소),13,1,Yes,3
일반국도_연장 (m),11,1,Yes,3
특별·광역시도_교량수 (개소),16,1,Yes,4
특별·광역시도_연장 (m),14,1,Yes,4
지방도_교량수 (개소),12,1,Yes,3
지방도_연장 (m),10,1,Yes,3
시군구도_교량수 (개소),13,1,Yes,3
시군구도_연장 (m),11,1,Yes,3
국가지원지방도_교량수 (개소),16,1,Yes,3
국가지원지방도_연장 (m),14,1,Yes,3
NO.,3,0,Yes,1
노선번호,4,0,No,0
교 량 명,5,2,No,0
위    치,6,4,No,0
연장(m),5,0,Yes,2
교폭(m),5,0,Yes,2
구분,2,0,No,0
합계,2,0,No,0
서울,2,0,No,0
부산,2,0,No,0
대구,2,0,No,0
인천,2,0,No,0
대전,2,0,No,0
광주,2,0,No,0
울산,2,0,No,0
세종,2,0,No,0
경기,2,0,No,0
강원,2,0,No,0
충북,2,0,No,0
충남,2,0,No,0
전북,2,0,No,0
전남,2,0,No,0
경북,2,0,No,0
경남,2,0,No,0
제주,2,0,No,0
연번,2,0,No,0
도서명,3,0,No,0
저자,2,0,No,0
출판사,3,0,No,0
발행년,3,0,No,0
구분,2,0,No,0
상세구분,4,0,No,0
아주 좋은편,6,1,No,0
좋은편,3,0,No,0
그저 그렇다,6,1,No,0
좋지못한 편,6,1,No,0
아주 좋지 못한 편,10,3,No,0
잘 모름,4,1,No,0
수용 인원,5,1,No,0
수형자,3,0,No,0
미결수용자,5,0,No,0
노역장 유치,6,1,No,0
노선명,3,0,No,0
지점,2,0,No,0
위치,2,0,No,0
2012,4,0,No,0
2013,4,0,No,0
구분,2,0,No,0
운전자 교육 강화,9,2,No,0
교통사고 예방홍보 확대,12,2,No,0
단속 및 처벌 강화,10,3,No,0
교통체계 개선,7,1,No,0
교통관계 시설물 보완,11,2,No,0
기타,2,0,No,0
구 분,3,1,No,0
 버스 ,2,0,No,0
 택시 ,2,0,No,0
 화물 ,2,0,No,0
 특수 ,2,0,No,0
구분,2,0,No,0
주 소,3,1,No,0
일반,2,0,No,0
운영시간,4,0,No,0
동절기,3,0,No,0
하절기,3,0,No,0
주차면수,4,0,No,0
시설규모,4,0,No,0
구분,2,0,No,0
상세구분,4,0,No,0
통학 출퇴근용,7,1,No,0
업무 상업용,6,1,No,0
근거리 이동,6,1,No,0
운동 취미생활,7,1,No,0
기타,2,0,No,0
서울(우등),6,0,Yes,2
부산,2,0,No,0
진주(진교),6,0,Yes,2
"구례,화엄사,화개(직행)",15,0,Yes,6
"쌍계사,악양,화개(완행)",15,0,Yes,6
"청학동,북천,양보,옥종(횡천경유)",20,0,Yes,7
"고전,갈사,남해",10,0,Yes,4
광양,2,0,No,0
다압,2,0,No,0
"망덕,중마동",8,0,Yes,3
삼화실(동점),7,0,Yes,2
신촌,2,0,No,0
목도,2,0,No,0
년도,2,0,No,0
면제자,3,0,No,0
PBT시험,5,0,No,0
CBT시험,5,0,No,0
체험교육,4,0,No,0
구분,2,0,No,0
과정,2,0,No,0
성별,2,0,No,0
사업용 여부,6,1,No,0
업종,2,0,No,0
연령,2,0,No,0
지역,2,0,No,0
교육과정명,5,0,No,0
신청,2,0,No,0
입교,2,0,No,0
수료,2,0,No,0
미수료,3,0,No,0
교번,2,0,No,0
교육과목,4,0,No,0
진단분류,4,0,No,0
진단항목,4,0,No,0
결과치,3,0,No,0
공주거리,4,0,No,0
제동거리,4,0,No,0
진단등급,4,0,No,0
장애유형,4,0,No,0
지체,2,0,No,0
시각,2,0,No,0
청각,2,0,No,0
언어,2,0,No,0
지적,2,0,No,0
뇌병변,3,0,No,0
자폐성,3,0,No,0
정신,2,0,No,0
신장,2,0,No,0
심장,2,0,No,0
호흡기,3,0,No,0
간,1,0,No,0
안면,2,0,No,0
간질,2,0,No,0
장애유형,4,0,No,0
간,1,0,No,0
간질,2,0,No,0
뇌병변,3,0,No,0
뇌전증,3,0,No,0
시각,2,0,No,0
신장,2,0,No,0
안면,2,0,No,0
언어,2,0,No,0
자폐성,3,0,No,0
정신,2,0,No,0
지적,2,0,No,0
지체(상지관절),8,0,Yes,2
지체(상지기능),8,0,Yes,2
지체(상지절단),8,0,Yes,2
지체(척추),6,0,Yes,2
지체(하지관절),8,0,Yes,2
지체(하지기능),8,0,Yes,2
지체(하지절단),8,0,Yes,2
청각,2,0,No,0
심장,2,0,No,0
호흡기,3,0,No,0
구분,2,0,No,0
기본요금,4,0,No,0
추가요금,4,0,No,0
비고,2,0,No,0
연번,2,0,No,0
읍면동,3,0,No,0
상호명,3,0,No,0
대표자,3,0,No,0
주소 및 위치,7,2,No,0
전화번호,4,0,No,0
비고,2,0,No,0
연번,2,0,No,0
읍면동,3,0,No,0
상호명,3,0,No,0
대표자,3,0,No,0
주소 및 위치,7,2,No,0
전화번호,4,0,No,0
비고,2,0,No,0
도로명,3,0,No,0
구간 명,4,1,No,0
평균속도 (km/h),11,1,Yes,3
통행속도 (km/h),11,1,Yes,3
혼잡시간,4,0,No,0
연령,2,0,No,0
항목,2,0,No,0
구례군(인구수),8,0,Yes,2
구례군(구성비),8,0,Yes,2
구례군(성비),7,0,Yes,2
구례읍(인구수),8,0,Yes,2
구례읍(구성비),8,0,Yes,2
구례읍(성비),7,0,Yes,2
문척면(인구수),8,0,Yes,2
문척면(구성비),8,0,Yes,2
문척면(성비),7,0,Yes,2
간전면(인구수),8,0,Yes,2
간전면(구성비),8,0,Yes,2
간전면(성비),7,0,Yes,2
토지면(인구수),8,0,Yes,2
토지면(구성비),8,0,Yes,2
토지면(성비),7,0,Yes,2
마산면(인구수),8,0,Yes,2
마산면(구성비),8,0,Yes,2
마산면(성비),7,0,Yes,2
광의면(인구수),8,0,Yes,2
광의면(구성비),8,0,Yes,2
광의면(성비),7,0,Yes,2
용방면(인구수),8,0,Yes,2
용방면(구성비),8,0,Yes,2
용방면(성비),7,0,Yes,2
산동면(인구수),8,0,Yes,2
산동면(구성비),8,0,Yes,2
산동면(성비),7,0,Yes,2
순번,2,0,No,0
인허가번호,5,0,No,0
등록연월일,5,0,No,0
업소명,3,0,No,0
성명,2,0,No,0
영업장전화번호,7,0,No,0
영업장주소,5,0,No,0
영업내용,4,0,No,0
운영상태,4,0,No,0
행정구역명칭,6,0,No,0
토지소재지,5,0,No,0
면적(합계),6,0,Yes,2
지번수(합계),7,0,Yes,2
면적(전),5,0,Yes,2
지번수(전),6,0,Yes,2
면적(답),5,0,Yes,2
지번수(답),6,0,Yes,2
면적(과수원),7,0,Yes,2
지번수(과수원),8,0,Yes,2
면적(목장용지),8,0,Yes,2
지번수(목장용지),9,0,Yes,2
면적(임야),6,0,Yes,2
지번수(임야),7,0,Yes,2
면적(광천지),7,0,Yes,2
지번수(광천지),8,0,Yes,2
면적(연전),6,0,Yes,2
지번수(염전),7,0,Yes,2
면적(대),5,0,Yes,2
지번수(대),6,0,Yes,2
면적(공장용지),8,0,Yes,2
지번수(공장용지),9,0,Yes,2
면적(학교용지),8,0,Yes,2
지번수(학교용지),9,0,Yes,2
면적(주차장),7,0,Yes,2
지번수(주차장),8,0,Yes,2
면적(주유소용지),9,0,Yes,2
지번수(주유소용지),10,0,Yes,2
면적(창고용지),8,0,Yes,2
지번수(창고용지),9,0,Yes,2
면적(도로),6,0,Yes,2
지번수(도로),7,0,Yes,2
면적(철도용지),8,0,Yes,2
지번수(철도용지),9,0,Yes,2
면적(제방),6,0,Yes,2
지번수(제방),7,0,Yes,2
면적(하천),6,0,Yes,2
지번수(하천),7,0,Yes,2
면적(구거),6,0,Yes,2
지번수(구거),7,0,Yes,2
면적(유지),6,0,Yes,2
지번수(유지),7,0,Yes,2
면적(양어장),7,0,Yes,2
지번수(양어장),8,0,Yes,2
면적(수도용지),8,0,Yes,2
지번수(수도용지),9,0,Yes,2
면적(공원),6,0,Yes,2
지번수(공원),7,0,Yes,2
면적(체육용지),8,0,Yes,2
지번수(체육용지),9,0,Yes,2
면적(유원지),7,0,Yes,2
지번수(유원지),8,0,Yes,2
면적(종교용지),8,0,Yes,2
지번수(종교용지),9,0,Yes,2
면적(사적지),7,0,Yes,2
지번수(사적지),8,0,Yes,2
면적(묘지),6,0,Yes,2
지번수(묘지),7,0,Yes,2
면적(잡종지),7,0,Yes,2
지번수(잡종지),8,0,Yes,2
구례군,3,0,No,0
행정구역코드,6,0,No,0
행정구역명,5,0,No,0
시군구,3,0,No,0
읍면,2,0,No,0
리,1,0,No,0
구분(토지1 임야1),11,1,Yes,2
본번,2,0,No,0
부번,2,0,No,0
기준월,3,0,No,0
결정지가,4,0,No,0
시군구,3,0,No,0
읍면,2,0,No,0
리,1,0,No,0
구분(토지1 임야2),11,1,Yes,2
본번,2,0,No,0
부번,2,0,No,0
기준월,3,0,No,0
결정지가,4,0,No,0
읍면,2,0,No,0
마을명,3,0,No,0
회관명,3,0,No,0
소재지(주소),7,0,Yes,2
건축연도,4,0,No,0
규모,2,0,No,0
전화번호,4,0,No,0
업종명,3,0,No,0
업소명,3,0,No,0
업소소재지,5,0,No,0
전화번호,4,0,No,0
주차장관리번호,7,0,No,0
주차장명,4,0,No,0
주차장구분,5,0,No,0
주차장유형,5,0,No,0
소재지지번주소,7,0,No,0
소재지도로명주소,8,0,No,0
주차구획수,5,0,No,0
급지구분,4,0,No,0
부제시행구분,6,0,No,0
운영요일,4,0,No,0
평일운영시작시각,8,0,No,0
평일운영종료시각,8,0,No,0
토요일운영시작시각,9,0,No,0
토요일운영종료시각,9,0,No,0
공휴일운영시작시각,9,0,No,0
공휴일운영종료시각,9,0,No,0
요금정보,4,0,No,0
주차기본시간,6,0,No,0
주차기본요금,6,0,No,0
추가단위시간,6,0,No,0
추가단위요금,6,0,No,0
1일주차권요금적용시간,11,0,No,0
1일주차권요금,7,0,No,0
월정기권요금,6,0,No,0
결제방법,4,0,No,0
특기사항,4,0,No,0
관리기관명,5,0,No,0
연락처,3,0,No,0
위도(WGS84좌표),11,0,Yes,2
경도(WGS84좌표),11,0,Yes,2
데이터기준일자,7,0,No,0
연번,2,0,No,0
도서관명,4,0,No,0
소재지,3,0,No,0
규모,2,0,No,0
장서현황,4,0,No,0
주요시설,4,0,No,0
운영시간,4,0,No,0
이용안내,4,0,No,0
연번,2,0,No,0
프로그램명,5,0,No,0
요일,2,0,No,0
시간,2,0,No,0
수강료,3,0,No,0
강사명,3,0,No,0
정원,2,0,No,0
장소명,3,0,No,0
강좌명,3,0,No,0
강좌시작일,5,0,No,0
강좌종료일,5,0,No,0
시간,2,0,No,0
요일,2,0,No,0
정원,2,0,No,0
수강료(월수금/화목),11,0,Yes,3
접수시작일,5,0,No,0
접수종료일,5,0,No,0
문의전화,4,0,No,0
연번,2,0,No,0
분야,2,0,No,0
프로그램명,5,0,No,0
시간,2,0,No,0
요일,2,0,No,0
대상,2,0,No,0
수강료,3,0,No,0
정원,2,0,No,0
연번,2,0,No,0
프로그램,4,0,No,0
대상,2,0,No,0
요일,2,0,No,0
시간,2,0,No,0
수강료,3,0,No,0
구분,2,0,No,0
동구_남,4,0,Yes,1
동구_여,4,0,Yes,1
서구_남,4,0,Yes,1
서구_여,4,0,Yes,1
남구_남,4,0,Yes,1
남구_여,4,0,Yes,1
북구_남,4,0,Yes,1
북구_여,4,0,Yes,1
광산구_남,5,0,Yes,1
광산구_여,5,0,Yes,1
기업체명,4,0,No,0
관할센터,4,0,No,0
관할법원명,5,0,No,0
소송종류,4,0,No,0
사건번호,4,0,No,0
제소/응소일,6,0,Yes,1
위임여부,4,0,No,0
판결결과,4,0,No,0
기업체명,4,0,No,0
관할센터,4,0,No,0
관할법원명,5,0,No,0
소송종류,4,0,No,0
사건번호,4,0,No,0
제소/응소일,6,0,Yes,1
위임여부,4,0,No,0
판결결과,4,0,No,0
발생연도,4,0,No,0
지역,2,0,No,0
정전발생일수,6,0,No,0
정전발생건수,6,0,No,0
구분,2,0,No,0
원동기 교환,6,1,No,0
터보 차져 (T/C),11,2,Yes,3
인터 쿨러 (I/C),11,2,Yes,3
"터보, 인터 쿨러 (T/C, I/C)",22,4,Yes,8
흡기관,3,0,No,0
에어 크리너,6,1,No,0
실린더 블록 교환,9,2,No,0
스노클 설치,6,1,No,0
원형,2,0,No,0
기타,2,0,No,0
"저공해 가스 (LPG, LNG) 엔진 개조 (수도권 특별법)",35,7,Yes,7
저공해 경유 엔진 부착 (수도권 특별법),22,5,Yes,2
"저공해 가스 (LPG, CNG) 원형 복원 (수도권 특별법)",35,7,Yes,7
소계,2,0,No,0
자동 변속기,6,1,No,0
수동 변속기,6,1,No,0
동력 인출 장치 (PTO),14,3,Yes,2
윈치,2,0,No,0
원형,2,0,No,0
기타,2,0,No,0
소계,2,0,No,0
조향 장치 위치 변경 ,11,3,No,0
동력 조향 장치,8,2,No,0
핸들 직경,5,1,No,0
장애인용 보조 조종 장치,13,3,No,0
원형 ,2,0,No,0
기타,2,0,No,0
소계,2,0,No,0
유압식,3,0,No,0
공기식,3,0,No,0
전기식,3,0,No,0
드럼식,3,0,No,0
디스크,3,0,No,0
ABS,3,0,No,0
주차 제동 장치 위치 변경 ,14,4,No,0
운전 교습용,6,1,No,0
원형,2,0,No,0
기타,2,0,No,0
소계,2,0,No,0
LPG/ 휘발유 겸용,11,2,Yes,1
LPG 전용,6,1,No,0
휘발유,3,0,No,0
CNG,3,0,No,0
전기,2,0,No,0
하이 브리드,6,1,No,0
LNG 운송용,7,1,No,0
원형,2,0,No,0
기타,2,0,No,0
소계,2,0,No,0
승차 인원 변경,8,2,No,0
운구 전용 장의 자동차,12,3,No,0
장의차,3,0,No,0
구급차,3,0,No,0
방송 보도차,6,1,No,0
의료 검진차,6,1,No,0
도서관차,4,0,No,0
어린이 운송용 승합차,11,2,No,0
이동 전화차,6,1,No,0
일반 고속,5,1,No,0
우등 고속,5,1,No,0
캠핑카,3,0,No,0
승강구,3,0,No,0
현금 수송용 자동차,10,2,No,0
시내 버스,5,1,No,0
휠체어 리프트 차,9,2,No,0
헌혈차,3,0,No,0
마을 버스,5,1,No,0
의료 검진차,6,1,No,0
원형,2,0,No,0
기타,2,0,No,0
소계,2,0,No,0
일반형 화물 자동차,10,2,No,0
내장탑,3,0,No,0
냉장탑,3,0,No,0
냉동탑,3,0,No,0
냉장/ 냉동탑,7,1,Yes,1
윙바디,3,0,No,0
포장탑,3,0,No,0
철탑,2,0,No,0
발전차,3,0,No,0
곡물 수송 탱크 로리,11,3,No,0
우편차,3,0,No,0
탱크로리,4,0,No,0
살수차,3,0,No,0
압착 진개,5,1,No,0
암롤,2,0,No,0
압축 진개,5,1,No,0
진공 청소,5,1,No,0
음식물 쓰레기,7,1,No,0
노면 청소차,6,1,No,0
롤온,2,0,No,0
활어차,3,0,No,0
차선 도색차,6,1,No,0
차량 운반차,6,1,No,0
제설차,3,0,No,0
크레인 설치,6,1,No,0
유압 적하기,6,1,No,0
현금 수송차,6,1,No,0
소방차,3,0,No,0
리프트 (파워) 게이트,12,2,Yes,2
광폭 적재함,6,1,No,0
표준 파렛트,6,1,No,0
창유리 (보호봉),9,1,Yes,2
픽업 덮개,5,1,No,0
방송 광고차,6,1,No,0
?프 로더,5,1,Yes,1
덤프형,3,0,No,0
난간대,3,0,No,0
원목 수송용,6,1,No,0
고철및 폐지 운송용,10,2,No,0
원형,2,0,No,0
기타,2,0,No,0
소계,2,0,No,0
전조등,3,0,No,0
안개등,3,0,No,0
경광등,3,0,No,0
HID 램프,6,1,No,0
탐조등 (서치 라이트),12,2,Yes,2
원형,2,0,No,0
기타,2,0,No,0
소계,2,0,No,0
원형구변,4,0,No,0
소계,2,0,No,0
기타,2,0,No,0
소계,2,0,No,0
차축,2,0,No,0
차륜,2,0,No,0
푸셔 액슬,5,1,No,0
원형,2,0,No,0
기타,2,0,No,0
소계,2,0,No,0
컨버터블,4,0,No,0
제설 장치,5,1,No,0
썬루프 설치,6,1,No,0
비상구 설치,6,1,No,0
원형,2,0,No,0
기타,2,0,No,0
소계,2,0,No,0
트레일러 힌치,7,1,No,0
핀틀 후크,5,1,No,0
구난 시설,5,1,No,0
커플러,3,0,No,0
원형,2,0,No,0
기타,2,0,No,0
소계,2,0,No,0
튜닝 머플러,6,1,No,0
원형,2,0,No,0
기타,2,0,No,0
소계,2,0,No,0
배기관,3,0,No,0
촉매,2,0,No,0
배출 가스 저감 장치,11,3,No,0
원형,2,0,No,0
기타,2,0,No,0
3종 저감 장치 부착 (수도권 특별법),21,5,Yes,2
2종 저감 장치 부착 (수도권 특별법),21,5,Yes,2
1종 저감 장치 부착 (수도권 특별법),21,5,Yes,2
3종 저감 장치 탈거 (수도권 특별법),21,5,Yes,2
2종 저감 장치 탈거 (수도권 특별법),21,5,Yes,2
1종 저감 장치 탈거 (수도권 특별법),21,5,Yes,2
소계,2,0,No,0
LPG 가스 용기,9,2,No,0
CNG 가스 용기,9,2,No,0
LNG 가스 용기,9,2,No,0
원형,2,0,No,0
기타,2,0,No,0
소계,2,0,No,0
휘발유 연료,6,1,No,0
소계,2,0,No,0
계,1,0,No,0
구분,2,0,No,0
1970,4,0,No,0
1971,4,0,No,0
1972,4,0,No,0
1973,4,0,No,0
1974,4,0,No,0
1975,4,0,No,0
1976,4,0,No,0
1977,4,0,No,0
1978,4,0,No,0
1979,4,0,No,0
1980,4,0,No,0
1981,4,0,No,0
1982,4,0,No,0
1983,4,0,No,0
1984,4,0,No,0
1985,4,0,No,0
1986,4,0,No,0
1987,4,0,No,0
1988,4,0,No,0
1989,4,0,No,0
1990,4,0,No,0
1991,4,0,No,0
1992,4,0,No,0
1993,4,0,No,0
1994,4,0,No,0
1995,4,0,No,0
1996,4,0,No,0
1997,4,0,No,0
1998,4,0,No,0
1999,4,0,No,0
2000,4,0,No,0
2001,4,0,No,0
2002,4,0,No,0
2003,4,0,No,0
2004,4,0,No,0
2005,4,0,No,0
2006,4,0,No,0
2007,4,0,No,0
2008,4,0,No,0
2009,4,0,No,0
2010,4,0,No,0
2011,4,0,No,0
구분,2,0,No,0
1981,4,0,No,0
1982,4,0,No,0
1983,4,0,No,0
1984,4,0,No,0
1985,4,0,No,0
1986,4,0,No,0
1987,4,0,No,0
1988,4,0,No,0
1989,4,0,No,0
1990,4,0,No,0
1991,4,0,No,0
1992,4,0,No,0
1993,4,0,No,0
1994,4,0,No,0
1995,4,0,No,0
1996,4,0,No,0
1997,4,0,No,0
1998,4,0,No,0
1999,4,0,No,0
2000,4,0,No,0
2001,4,0,No,0
2002,4,0,No,0
2003,4,0,No,0
2004,4,0,No,0
2005,4,0,No,0
2006,4,0,No,0
2007,4,0,No,0
2008,4,0,No,0
2009,4,0,No,0
2010,4,0,No,0
2011,4,0,No,0
2012,4,0,No,0
구분,2,0,No,0
1981,4,0,No,0
1982,4,0,No,0
1983,4,0,No,0
1984,4,0,No,0
1985,4,0,No,0
1986,4,0,No,0
1987,4,0,No,0
1988,4,0,No,0
1989,4,0,No,0
1990,4,0,No,0
1991,4,0,No,0
1992,4,0,No,0
1993,4,0,No,0
1994,4,0,No,0
1995,4,0,No,0
1996,4,0,No,0
1997,4,0,No,0
1998,4,0,No,0
1999,4,0,No,0
2000,4,0,No,0
2001,4,0,No,0
2002,4,0,No,0
2003,4,0,No,0
2004,4,0,No,0
2005,4,0,No,0
2006,4,0,No,0
2007,4,0,No,0
